"","record_id","title","subject","institution","journal","publisher","country","author","urls","article_type","retraction_date","retraction_doi","retraction_pub_med_id","original_paper_date","original_paper_doi","original_paper_pub_med_id","retraction_nature","reason","paywalled","notes","duration_in_months","retraction_year"
"257",41146,"Decision support model of e-commerce enterprise investment based on deep learning algorithm","(B/T) Business - Economics;(B/T) Computer Science;","School of Economics and Management, Zhoukou Normal University, Zhoukou, 466000, Henan, China;","Information Systems and e-Business Management","Springer","China","Linfang Hou","","Research Article;",2022-10-04,"10.1007/s10257-021-00507-6",0,2021-02-01,"10.1007/s10257-021-00507-6",0,"Retraction","+Concerns/Issues about Referencing/Attributions;+Fake Peer Review;+Rogue Editor;+Unreliable Results;","No","",20.0967741935484,2022
"258",41145,"Construction of business strategic planning structure model based on deep learning algorithm","(B/T) Business - General;(B/T) Computer Science;","School of Business and Management, Fujian Business University, Fuzhou, 350003, China;","Information Systems and e-Business Management","Springer","China","Bing Li","","Research Article;",2022-10-04,"10.1007/s10257-021-00502-x",0,2021-02-01,"10.1007/s10257-021-00502-x",0,"Retraction","+Concerns/Issues about Referencing/Attributions;+Fake Peer Review;+Rogue Editor;+Unreliable Results;","No","",20.0967741935484,2022
"259",41144,"An empirical study on the behavior of e-commerce strategic planning based on deep learning algorithm","(B/T) Business - Economics;(B/T) Business - Management;(B/T) Computer Science;","School of Economics, Liaoning University, Shenyang, 110036, Liaoning, China;","Information Systems and e-Business Management","Springer","China","Xiaocong Ren;Jun He;Zilong Huang","","Research Article;",2022-11-30,"10.1007/s10257-021-00504-9",0,2021-01-18,"10.1007/s10257-021-00504-9",0,"Retraction","+Concerns/Issues about Referencing/Attributions;+Fake Peer Review;+Rogue Editor;+Unreliable Results;","No","",22.4,2022
"260",41143,"Research on operational research-based financial model based on e-commerce platform","(B/T) Business - Economics;(B/T) Computer Science;","Northeast Asian Research Center, Northeast Asian Studies College, Jilin University, Changchun, China; School of Economics, Jinan University, Guangzhou, China; University of Technical Malaysia, Malacca, Malaysia; Universidad Distrital Francisco JosÃ© de Caldas, Bogota, Colombia;","Information Systems and e-Business Management","Springer","China;Colombia;Malaysia","Yang Zhao;Yanliang Yu;P Mohamed Shakeel;Carlos Enrique Montenegro-Marin","","Research Article;",2022-12-02,"10.1007/s10257-021-00509-4",0,2021-02-04,"10.1007/s10257-021-00509-4",0,"Retraction","+Concerns/Issues about Referencing/Attributions;+Fake Peer Review;+Rogue Editor;+Unreliable Results;","No","",21.9333333333333,2022
"261",41142,"Marginal contribution of the health input of human capital for intelligent strategic layout of medical insurance","(B/T) Business - Economics;(B/T) Computer Science;(HSC) Medicine - General;","College of Economics, Shenzhen University, Shenzhen, 518060, Guangdong, China; College of Finance and Economics, Shandong University of Science and Technology, Taiâan, 271000, Shandong, China;","Information Systems and e-Business Management","Springer","China","Xiaomeng Ma;Huahua Li","","Research Article;",2022-10-27,"10.1007/s10257-020-00478-0",0,2020-09-14,"10.1007/s10257-020-00478-0",0,"Retraction","+Concerns/Issues about Referencing/Attributions;+Fake Peer Review;+Rogue Editor;+Unreliable Results;","No","",25.4193548387097,2022
"262",41141,"Decision support model of e-commerce strategic planning enhanced by machine learning","(B/T) Business - Economics;(B/T) Computer Science;","School of Economics, XiâAn University of Finance and Economics, XiâAn, 710100, Shaanxi, China;","Information Systems and e-Business Management","Springer","China","He Pang;Wukang Zhang","","Research Article;",2022-10-04,"10.1007/s10257-021-00506-7",0,2021-02-01,"10.1007/s10257-021-00506-7",0,"Retraction","+Concerns/Issues about Referencing/Attributions;+Fake Peer Review;+Rogue Editor;+Unreliable Results;","No","",20.0967741935484,2022
"263",41140,"Construction of internal management system of business strategic planning based on Artificial Intelligence","(B/T) Business - Management;(B/T) Computer Science;","College of Marxism, Beijing University of Technology, Beijing, 100124, China;","Information Systems and e-Business Management","Springer","China","Fengfan Zhang","","Research Article;",2022-11-30,"10.1007/s10257-021-00510-x",0,2021-03-10,"10.1007/s10257-021-00510-x",0,"Retraction","+Concerns/Issues about Referencing/Attributions;+Fake Peer Review;+Rogue Editor;+Unreliable Results;","No","",20.6666666666667,2022
"264",41139,"Research on the application of conditional generative adversarial nets in economic time series data analysis","(B/T) Business - Economics;(B/T) Computer Science;(B/T) Technology;","School of Software and Microelectronics, PKU, Beijing, China;","Information Systems and e-Business Management","Springer","China","Li Weiping;Wang Weihan","","Research Article;",2022-11-30,"10.1007/s10257-021-00508-5",0,2021-03-10,"10.1007/s10257-021-00508-5",0,"Retraction","+Concerns/Issues about Referencing/Attributions;+Fake Peer Review;+Rogue Editor;+Unreliable Results;","No","",20.6666666666667,2022
"265",41138,"Recognition of false comments in E-commerce based on deep learning confidence network algorithm","(B/T) Business - Economics;(B/T) Computer Science;","School of Media and Communication, Shangqiu Normal University, Shangqiu, 476000, Henan, China;","Information Systems and e-Business Management","Springer","China","Lichun Zhou;Qian Zhang","","Research Article;",2022-09-27,"10.1007/s10257-021-00503-w",0,2021-01-16,"10.1007/s10257-021-00503-w",0,"Retraction","+Concerns/Issues about Referencing/Attributions;+Fake Peer Review;+Rogue Editor;+Unreliable Results;","No","",20.3666666666667,2022
"266",41116,"Beyond necessity versus opportunity entrepreneurship: some lessons from English deprived urban neighbourhoods","(B/T) Business - General;(B/T) Urban Planning;","Sheffield Business School, Sheffield Hallam University, Howard Street, Sheffield, S1 1WB, UK; Management School, University of Sheffield, Sheffield, UK","International Entrepreneurship and Management Journal","Springer - Nature Publishing Group","United Kingdom","Nick Williams;Colin C Williams","","Research Article;",2014-03-01,"10.1007/s11365-011-0186-z",0,2011-04-15,"10.1007/s11365-011-0186-z",0,"Retraction","+Date of Retraction/Other Unknown;+Duplication of Article;+Withdrawal;","No","",34.5,2014
"267",41095,"Espoo Convention and its role in construction industry as an element of an environmental impact assessment mechanism","(B/T) Business - General;(B/T) Urban Planning;(ENV) Environmental Sciences;","School of Economics and Management, Guang Xi Normal University, Guilin, China; College of Business, Al Ain University, Abu Dhabi, United Arab Emirates; Institute of Finance, Economics and Management, Togliatti State University, Togliatty, Russian Federation","International Environmental Agreements: Politics, Law and Economics","Springer - Nature Publishing Group","China;Russia;United Arab Emirates","Zhi-Jiang Liu;Ahmad Ghandour;Anastasia Kurilova","","Research Article;",2022-12-01,"10.1007/s10784-021-09555-2",0,2021-11-06,"10.1007/s10784-021-09555-2",0,"Retraction","+Author Unresponsive;+Concerns/Issues About Authorship;+Date of Retraction/Other Unknown;+Fake Peer Review;+Paper Mill;","No","",12.8333333333333,2022
"268",41057,"Infrastructure Smart Service System Based on Big Data Information System","(B/T) Data Science;(B/T) Technology;","Department of Engineering Management, Sichuan College of Architectural Technology, Deyang 618000, Sichuan, China;","Mobile Information Systems","Hindawi","China","Wang Dou","https://retractionwatch.com/2022/09/28/exclusive-hindawi-and-wiley-to-retract-over-500-papers-linked-to-peer-review-rings/;https://retractionwatch.com/2023/04/05/wiley-and-hindawi-to-retract-1200-more-papers-for-compromised-peer-review/","Research Article;",2022-11-22,"10.1155/2022/9879217",0,2022-07-30,"10.1155/2022/9261023",0,"Retraction","+Concerns/Issues with Peer Review;+Investigation by Journal/Publisher;","No","",3.74193548387097,2022
"269",41028,"Key Technologies of Vehicle Active Safety System Based on Computer Vision","(B/T) Computer Science;(B/T) Technology;","School of Computer Science, Huanggang Normal University, Huanggang 438000, Hubei, China; School of Electromechanical and Automotive Engineering, Huanggang Normal University, Huanggang 438000, Hubei, China;","Journal of Advanced Transportation","Hindawi","China","Mingzhu Qian;Xiaobao Wang","https://retractionwatch.com/2022/09/28/exclusive-hindawi-and-wiley-to-retract-over-500-papers-linked-to-peer-review-rings/;https://retractionwatch.com/2023/04/05/wiley-and-hindawi-to-retract-1200-more-papers-for-compromised-peer-review/","Research Article;",2022-11-23,"10.1155/2022/9890734",0,2022-05-20,"10.1155/2022/4749086",0,"Retraction","+Concerns/Issues with Peer Review;+Investigation by Journal/Publisher;","No","",6.1,2022
"270",41021,"Overcoming the inadaptability of sparse group lasso for data with various group structures by stacking","(BLS) Genetics;(PHY) Statistics;","Department of Mathematics and Numerical Simulation and High-Performance Computing Laboratory, School of Sciences, Nanchang University, Nanchang 330031, China;","Bioinformatics","Oxford Academic","China","Huan He;Xinyun Guo;Jialin Yu;Chen Ai;Shaoping Shi","","Research Article;",2022-12-01,"10.1093/bioinformatics/btac758",36453901,2021-12-15,"10.1093/bioinformatics/btab848",34908103,"Expression of concern","+Concerns/Issues about Referencing/Attributions;+Updated to Retraction;","No","",11.5333333333333,2022
"271",40987,"Travel Time Estimation by Learning Driving Habits and Traffic Conditions","(B/T) Data Science;(B/T) Transportation;(B/T) Urban Planning;","Faculty of Computing, Harbin Institute of Technology, Harbin 150006, Heilongjiang, China; School of Informatics, Harbin Guangsha College, Harbin 150025, Heilongjiang, China; Key Laboratory of Elevator Intelligent Safety in Jiangsu Province, Changshu Institute of Technology, Changshu 215500, Jiangsu, China;","Journal of Advanced Transportation","Hindawi","China","Ling Yang;Shouxu Jiang;Fusheng Zhang;Ming Zhao","https://retractionwatch.com/2022/09/28/exclusive-hindawi-and-wiley-to-retract-over-500-papers-linked-to-peer-review-rings/;https://retractionwatch.com/2023/04/05/wiley-and-hindawi-to-retract-1200-more-papers-for-compromised-peer-review/","Research Article;",2022-11-22,"10.1155/2022/9854693",0,2022-06-28,"10.1155/2022/1308488",0,"Retraction","+Concerns/Issues with Peer Review;+Investigation by Journal/Publisher;+Objections by Author(s);","No","",4.80645161290323,2022
"272",40976,"Design of Chinese Opera Cultural Platform Based on Digital Twins and Research on International Cultural Communication Strategies","(B/T) Technology;(HUM) Arts - Music;(SOC) Communications;","School of Music and Dance, Yulin Normal University, Yulin 537000, Guangxi Zhuang Autonomous Region, China;","Mobile Information Systems","Hindawi","China","Li Ma","https://retractionwatch.com/2022/09/28/exclusive-hindawi-and-wiley-to-retract-over-500-papers-linked-to-peer-review-rings/;https://retractionwatch.com/2023/04/05/wiley-and-hindawi-to-retract-1200-more-papers-for-compromised-peer-review/","Research Article;",2022-11-18,"10.1155/2022/9802454",0,2022-08-12,"10.1155/2022/6996377",0,"Retraction","+Concerns/Issues with Peer Review;+Investigation by Journal/Publisher;","No","",3.2,2022
"273",40706,"Helping the ingroup versus harming the outgroup: Evidence from morality-based groups","(SOC) Ethics/Bioethics;(SOC) Sociology;","Faculty of Psychology, Ruhr University Bochum, Germany; Bremen International Graduate School of Social Sciences (BIGSSS), Jacobs University Bremen, Germany;","Journal of Experimental Social Psychology","Elsevier","Germany","Lusine Grigoryan;San Seo;Dora Simunovic;Wilhelm Hofmann","","Research Article;Review Article;",2022-05-27,"10.1016/j.jesp.2022.104359",0,2022-04-20,"10.1016/j.jesp.2022.104339",0,"Retraction","+Error by Journal/Publisher;+Withdrawal;","No","",1.2258064516129,2022
"274",40576,"Evaluation of safety-based performance in construction projects with neutrosophic data envelopment analysis","(HSC) Occupational Health and Safety;","School of Economics and Management, Hubei University of Automotive Technology, Shiyan, China; Department of Mathematics, College of Science and Arts, Al-Badaya, Qassim University, Buraydah, Saudi Arabia; Federal University of Ceara, Federal University of Ceara Technology Centre, Fortaleza, Brazil;","Management Decision","Emerald","Brazil;China;Saudi Arabia","Jianzhong Li;Alhanouf Alburaikan;Rita de Fatima Minuz","","Research Article;",2022-04-28,"10.1108/MD-02-2022-0237",0,2022-04-28,"10.1108/MD-02-2022-0237",0,"Retraction","+Date of Retraction/Other Unknown;+Fake Peer Review;","No","date of retraction unknown, html page overwrite;",0,2022
"275",40575,"Do women on corporate boardrooms have an impact on tax avoidance? The mediating role of corporate social responsibility","(B/T) Business - Accounting;(B/T) Business - Management;(SOC) Sociology;","Department of accounting, University of Sousse, Sousse, Tunisia;","Corporate Governance","Emerald","Tunisia","Anissa Dakhli","","Research Article;",2021-12-07,"10.1108/CG-07-2021-0265",0,2021-12-07,"10.1108/CG-07-2021-0265",0,"Retraction","+Date of Retraction/Other Unknown;+Duplication of Article;","No","date of retraction unknown, html overwrite;",0,2021
